id/s,review_count/n,categories/s,rating/n
cCWR47_Qeb611F_J8iz_ig,373,American,4
MM5P9cKlzovYLcf5qf2SwQ,372,Japanese,4
BdHWUmVFuo1R8Lctv4K1Ow,372,Mexican,4
Fb8vIbK7jc_6cTDJ4tOKTA,371,Japanese,4
34-HPDO5GxVlVl4pZ-Bg3w,371,Mexican,4
PTYUAAJbEmvIv4EsyRrcnA,370,Japanese,4
bOHWY14f1u8rR1t2ggmbYw,369,American,4
_Kc_mFOk7zMPDcDhkdJE7A,367,American,4
38YuedP0ItlKbC-ncJ1XCQ,367,American,4
3CMqDrz2fR2uVa8WC9CwJA,367,American,4
eTR6nfHvQzvKX7Dcd6JrfA,367,American,4
NT2mKx3_kxO9tpjeP2Sv6Q,366,American,4
r-EDS_eO70HUgDmOk5_8Qw,365,American,4
3Jr_9I2ouYHDNk8XWKdZ3w,365,Japanese,4
#NAME?,365,Japanese,4
zRLNm8U-KGMeotCaE5Xaww,365,Mexican,4
J5y7oRfiGtxFDkYGKxFZkw,364,American,4
LeF5JrQrqXlVCYVfmev9Yw,364,American,4
yHXJFk_oialGqTUfyMVfoQ,364,American,4
Yilk_Ucz4L6w9EmvAS2gHg,364,Mexican,4
bJdS98j_HTfyg-xUlu6V5A,363,American,4
9epyzBMgOVV71p22eYyjRA,362,American,4
Lw044EfH1h3XhUhri3ExfA,362,American,4
BF6pY829iPBERt15CG1g3w,362,Chinese,4
43r4ynjeIZeQI1w7SWARuQ,361,Chinese,4
cP7vkHiDU0emIPrEexv5vA,360,Indian,4
Znj2D9i2Rsc_PqaJhE_kFw,360,Indian,4
caONwJqd4gD2rosEmR9CwQ,359,American,4
iXSuNKKUBIrBX7zUerlQDQ,359,Indian,4
E2mNgb479B3BCfwi2G_KdQ,358,American,4
kDJbzzmCEjFbyDQ-lSygvw,357,American,4
1xMyXjj0TYwsZQrrzdIAdw,357,Chinese,4
ynB8T3htx8s5V0YV8gVPGA,357,Chinese,4
i38R1KxL99JoG-Ns7FyyGw,356,American,4
4fNKBr3mlxKHfCojW0i_Uw,355,Indian,4
ugYhnKrr3Q1TVV15R0EEWQ,351,Indian,4
ej_pg-wc-ZtexQKPPiQ_5w,350,American,4
IkQGg0Tihg6cxUZcq9dtnQ,350,Japanese,4
GZvelhGenbfJxc4_SG_RJw,349,American,4
GcLvmAPTKDHGvXx2qAhqtQ,349,Japanese,4
ynIx549QFj29o84y1RSGyw,349,Japanese,4
1PBlkYAEFhc0cpqNNvlkWg,348,American,4
Y95SZ-ancPj62E-q5OGmMQ,348,American,4
7ZQSMqWzvXMSetXnii2fBg,348,Chinese,4
jR09vZmJnwKPw4DyMxgwnw,348,Japanese,4
R-biStUvl2zuhIQFk40GsQ,348,Japanese,4
rCpO-kMHljieU0geK0RJQw,346,American,4
Z6izDRJONqb0jHP8DMhgJg,346,American,4
je92kXXWjANmiN-dfwNapg,346,Japanese,4
7gbWC5D0y0ZTUF-WDLwuYw,343,American,4
tmuHs6fSAUygPyRZUF-rEA,343,American,4
B-lJd1eBLcLk1StNbgAe9w,343,Japanese,4
RThvexVhZQ8KA6JAr0UkCQ,339,Mexican,4
BEYmqrP1_TC0nhnTGKkkJg,338,American,4
QH3VbBAf7MlePoaipxT4pA,338,Mexican,4
qtxoNOoblhVfN8dZUGboGw,338,Mexican,4
7KO4zcBtc2-2M5kJLfl0kw,337,Mexican,4
t-tx9YJhKHZrzIn4DKziuQ,336,American,4
DQuwci5xgJxXx7dxxp9FBA,336,Mexican,4
BNHvVLzl4SQ8Da9mjIPH1A,334,Japanese,4
kn9rgR4KlvyTTi-s76OIaQ,333,Mexican,4
DodCeSN_hkXCJDoJ0uVxKg,332,Indian,4
Y2I946V78wOdwaUD9chmqg,332,Indian,4
HVwZqjXB39xb2wJeQBX8Gw,332,Japanese,4
gJSX5IDyhjeMjz9IS2DIwQ,331,Indian,4
jku9Fg8JsUbv_LQzg6PK4g,330,American,4
1rjxNwYpg0orCcZi0ku9Nw,329,Japanese,4
7Dm0ramHbk77F4yD115WWg,328,Indian,4
hKKDfUPcDX_c-RCWBMOr1w,328,Indian,4
6KcS6hc2j4kJi2XTGxC1eg,326,American,4
IJMjzCc5gPJo_40cRRspLg,326,American,4
8NDTQb7JLHd4r0yDmpzjUA,326,Japanese,4
UH_aksIxzGPPyhWZJbTP7A,326,Mexican,4
7lhmzhkct9-blnuBAp_HVQ,325,Indian,4
d6r6Bx-FgNuPrY6-EpeoVQ,325,Japanese,4
sLxHi6kOAEV6iqr45jzb_Q,325,Japanese,4
xbrQ2dHuQoFJmNxAuOky4A,324,American,4
6tASYtO9zOrXr8-LPnAToQ,324,Chinese,4
dGE1Imqoz1vdHa2cjfvO1w,323,Indian,4
u5V6wQQv3e4BmbyzUDYLNQ,322,Japanese,4
JI_teX5hC2rvHRbAo9JRTw,321,American,4
wm10mMj_41_-l_gRhRH3TA,321,Indian,4
trbr9pYDDmXCj9z8m2d6LQ,320,American,4
x8Y_3J-8oA-4XDk9uRer6A,320,American,4
lUQR6cZlHHKXOksH5xOTqA,319,American,4
sLWWrz0iteDNQQJJ21FBUw,318,Mexican,4
bDx0oXgxO0Cy8uH_NbsE9w,317,Indian,4
rCCZWRpuzW3FhAHN2BB1Eg,317,Japanese,4
XVMzBs7wGeU5BWgyBL3xyQ,317,Japanese,4
13jzN6n45XtcbYA46nWThg,317,Mexican,4
njmOPpVZxIseG262NPfspA,316,Japanese,4
Tp3MF3DNXuW41A10PQ2nFw,315,Indian,4
28CNHYULci66pJAz-0_pOg,315,Japanese,4
CwOAKJdX8AMz5iAoA-ZEuA,314,American,4
ohLIPmzTysowInbte9XhMw,314,American,4
AvTezlpt3GXTdSEnXbHP4w,314,Indian,4
1xxx4X6harPvGMcPmS15BA,314,Japanese,4
M7FR0flXH4yUq5Gh7-7Vog,313,American,4
Li52Rr6BM4bGNYdpn7H8_w,312,American,4
nHMDOIX32dGbfpuNUwsLNQ,312,American,4
S8a--JIL9yEaU-D1yucI9Q,310,Indian,4
uucP1LoFyamFS0qDwgMXbg,310,Indian,4
3DVKbi5cSLMlmph43RF_kA,309,Indian,4
mWi1AZgb8HJjDsnz5lXsLA,307,American,4
#NAME?,307,American,4
vyfqTbABAB9WolRAT9OdYA,307,Chinese,4
T1bgtJcjtc-6xykWqBRfUw,307,Japanese,4
KoGN70ndDHkJmMXiDCBS3A,306,American,4
_YsHeAEyCYY03zGqlDdj-Q,306,Japanese,4
iHwhkW0LLlu81ZCir-lFQA,306,Japanese,4
jzVv_21473lAMYXIhVbuTA,306,Mexican,4
1nQZbtmjODUgPm-QQdKrhA,304,American,4
1TjhL68uTF473c3E-cuLiw,304,American,4
i34wlziIjT8lHgUN1o0ToQ,304,American,4
h881bFbXCIZdI99-mPOoyA,303,Japanese,4
ZnhRUBos9FGQZrzbcPn6Vg,302,American,4
XiIBASyS65DX3E_staW0JQ,301,Chinese,4
7j6CGUCw93gEsYqSetCstw,301,Japanese,4
XpgquUrYWa-URbgi-3pykg,301,Mexican,4
4hukJNoy9F2ILYJZWl4Xlw,300,American,4
51_f1MyuRFpEIpzb57YmEA,300,American,4
8wMJdpw2R_4VfS55itB_gQ,300,American,4
lIix5qMI4q5bfCTO4wxkgA,300,Japanese,4
t2nLcM6iuDDtBFfBbUI4_g,300,Mexican,4
ue-iu3tMiHAv7JR0YuhOww,300,Mexican,4
IGZkGbwE36iE1yaDW5NNKA,299,American,4
L9GlASdPU4rZEc3FWCsE8Q,299,American,4
np7wKWwTAhetwpXqsWpFkQ,299,American,4
PHSsvGDW6Rh2pGWEDTrDew,299,American,4
vYGi3439teYg1wPzqVcHUA,299,American,4
ehyZHDeH7d1KOJLrOHfnEw,298,American,4
LF2_slTY37P0Ua8vI4Hr5g,298,American,4
jGIryz7dwFkb8NRIFxHofw,296,American,4
LbhYkhIOG5Vq-q9PbLcNnA,296,American,4
WDCA17TmVOAMWgMLHc2E6Q,296,American,4
bZQryeTD6hIsT6lSUxzSSw,296,Chinese,4
Jwa9ibcOtv42oNpqdE7z8A,296,Japanese,4
hSkeb_lmfxnoqg7EVo19Vw,296,Mexican,4
j8DFd-bxnvM_UfHnDLIA0g,295,American,4
Oq1mej1BYfjcdPKkM_5o8g,295,American,4
zX4R11dsiD3Mmfd9HqZiLQ,295,American,4
0U8gOnAAVEDzVtXy8x2mbg,295,Japanese,4
alFl7eiu6Go-YxZAdp88Fw,295,Japanese,4
EaAAP-gDALDL7GxcseMjBQ,294,American,4
zOjK8lCZRwgIHDlhkACfhA,294,American,4
fEig4z0y_qCMRLvW7HRuqA,293,American,4
l44CFBTejwL0ElKmkH7xQQ,293,Chinese,4
Hv5v8y3fvu6PjPiFf4jPVQ,292,American,4
nKpHJSu7xbGyerOjfLRzfA,292,American,4
k1XZsff99d2JyX_jLwCaAA,292,Indian,4
oCeDS1HexV3bWSJLxmjqXQ,291,American,4
a-gG1ZBVBM1VJ-Y9JLUnhA,291,Indian,4
7MzisfVMYsZYTFJv9Unpzw,291,Japanese,4
zLNOCv3hmzPNO8pchYdBpw,290,American,4
c1kKAH9XMPNeaBhvnIP0FQ,289,American,4
escMR9M42UsHQIglAz1pJw,289,American,4
FXhSEZfIqjMZh4hR0_8jMQ,289,Chinese,4
YtXl15Nv7TZvV3yIqbZc8A,289,Chinese,4
kNOr6_g6QfBHdhf89j3g5w,287,Chinese,4
0FaLilJs2VN83hOEBcBnPg,287,Indian,4
0dO6JJPmkivbK8-Qu5eUYg,286,American,4
QGEsxvYE16UzpjJPa-6qXA,286,Chinese,4
cL8TLMCbs2B-vgy3SFtPGg,285,Japanese,4
0Q3xCYWK2N-wJfXjLa9dFg,283,American,4
pwarWuPn7Aw_il-epzJEgg,283,Indian,4
HXLDYJ6Fznjn48VbE_8cow,283,Japanese,4
Kd_T6_srwhHT7ydql27H7Q,282,American,4
cOXYWZ_GTX-_ue_kveguRg,282,Japanese,4
IiIzeFqe4tJiHaAWyw7ddg,281,American,4
mIrzQZJpWDAEmNEzuieerQ,281,American,4
H-EZ1g_3M8oNHctGjnddwQ,281,Mexican,4
zSCp9pjEQ_M3LBuPRDo-Bg,280,Indian,4
UmY9dyGOclJ0tGbn1IozlA,279,Mexican,4
W5j4EA1fDT3EKdXdKABG3Q,279,Mexican,4
af_i3fBov6BCMSfp5rrAdg,278,Japanese,4
hAqVb9_eVaijpAJknfhZug,278,Mexican,4
m6WOGq7BSB8YPjKoOpNTLQ,277,Indian,4
l_RAv09V67j-Hm9dyZxWhw,277,Japanese,4
mpIy_AMoY-3K5u-JFQQ1uw,277,Mexican,4
eGfpa9r0aGtN3V8ZwgaOEw,276,American,4
Hvi-M6bNWhueA4GZ5PcOTQ,276,American,4
t7xqAMBQNH4ppsPSOMzFyg,275,American,4
_nScWpFX3M1K7s30hFEsRw,275,Indian,4
MHtbBc2np3sR7jiV9GphNg,274,American,4
zm-PPnv9eAkWYFGpVg9kMg,274,Japanese,4
9yTnfgbCENMZUUAlY1ym9g,274,Mexican,4
S1dsXbNk1NRy71eIhm1TmA,273,American,4
KfGUOaZobIxU5zVzLdgvdA,272,American,4
lKxmH-hQ6ezKbq4URKrd-Q,272,Chinese,4
dDXtga5Kgo5B1twdezcZJA,270,Chinese,4
HSQrBVZ0wiXYs96yEt2qUw,270,Mexican,4
3iLPrhNb02n81GdxP_jqgQ,269,American,4
7rTl_d-dqlK5dGG31ogSBg,269,Indian,4
tsHdT1GDibhYYA0JA7Z9tg,268,Chinese,4
iHiEMvbpLzNYTMsd5-VnQw,268,Indian,4
kAM_S06FQlhtSSyrzrJb6w,268,Japanese,4
HOEjrJUwKBxSmQRVSILS8Q,268,Mexican,4
1TLoaB7SXJZo3W5f4OGm8w,267,Indian,4
XKy4Cy4uNgO7rxhH4yFJQQ,267,Indian,4
J94ABP6EutD7jE3KSLM36w,267,Japanese,4
_PWUuHHqyfJBrTROPR72Fw,266,Mexican,4
7QNfgCS66llLCsVu_8VOyA,265,Indian,4
_IkMfWpOkQXRZtJAYJUJIw,264,Japanese,4
sl3aaBmXIxt9PzRkTdqxUQ,264,Japanese,4
t7BIiUN0tFg33kySuuQ0aQ,264,Japanese,4
xwdyPDcF1PifAiXyNnyA5Q,262,American,4
ci0-GO_iMb0NdTCUYWjocQ,262,Mexican,4
7lv8jYYurEBFRglhPYALkw,261,Japanese,4
ovOupYdkZOWUeDMOdt--ng,260,Chinese,4
-JBFRO2z1Fr6og-3VGYRxQ,260,Indian,4
lMoV8XWfzPsN1Q_Yl40sAg,259,Indian,4
6lUAvciN0rwYUvhssqw57g,259,Mexican,4
tRZcEKBNNwiZw1_Px_POag,258,American,4
V_6vz43QxigVJS-afdbtoQ,258,American,4
Uu1wc7CrweSIB4B7FLdbwg,258,Japanese,4
#NAME?,258,Mexican,4
Hp1ZDTeJOP1NrY2aFtROgQ,257,American,4
ZGUe-3-jApDJjebQPr_Qwg,257,American,4
Wf0CVXZQfyXgt_PXlzqMXA,257,Chinese,4
Bh0Rxd4Yi21luny0S95GaQ,257,Japanese,4
T2fE7hGS83Ba-QNCOqbK4A,257,Japanese,4
lHGQM__w1x5Dxiq3aRPCTQ,255,American,4
vGS5X12NYXCl8NpynlxRuw,254,American,4
_XLLSXPIjgoZQtwU3RCcQA,254,Chinese,4
DW5SL9RM-kJnmRyYo4oEqg,253,American,4
FvnExtQHPfz_crDCBTQ1iQ,253,Indian,4
7RgdHGMY9Xa2Ur5y7vSBZQ,252,Mexican,4
hmx8vUMYJPTbfgN8c7A5LA,252,Mexican,4
8qBy2-x0i9P7eigcwIGuQA,251,American,4
qQIF8nQE1eliKObIlFvBaQ,251,Mexican,4
VsqHs36uLxhqmjo60r1aJA,251,Mexican,4
ttE1oTYNRzK51h8FyIX36g,249,American,4
0Lnp_fi3gI2bfJ8RcMDfjg,249,Japanese,4
HGJU4aVI5uXxSWLVqp9LgA,248,Indian,4
pG-IkylRFOb-HlaD8NwvvQ,248,Mexican,4
QIsFsiOP3H_NkgeWST7GPA,248,Mexican,4
3GP-tY5GWuOsiYRsycm7Lg,247,American,4
ED2I3t5rOf81cddCsLA4tw,247,American,4
FhnwsPy1Lw_RKeA--gjUQQ,247,American,4
JagEH-imezk2KbM3RNDbXg,247,American,4
tuP7STBjszTvKcQLeFMnkw,247,American,4
rp_TaJRjaNmOCb8vJ2S_sw,247,Indian,4
sVkwEFET38Myz3dM1uZpiw,247,Indian,4
EXEDl7BOLZksz3Uy_RVFhw,247,Japanese,4
YjDOSFuRWNp2d1znivWyIA,247,Japanese,4
_kAe3HpRbNUTVVG8yUdbhw,246,American,4
MwtXOkRUndPU-ivbtLD-bQ,246,Japanese,4
wP0s8Jv2eFRMfjFj7isYUw,245,Indian,4
aK2ipD9K8-usBw_gkvvJuw,245,Japanese,4
iPc-zPgcpgeSo76xl5Jbpw,244,Mexican,4
5WdsgeCz2WwN57B-eYZi7w,243,American,4
8IRT0TGqsc9Ng27f_TFhnQ,243,American,4
CtVc-dAD0kK62DHJUMgOlw,243,American,4
h5WkewI6U7NjLB_n6WgdvQ,243,American,4
N90gLDq4XgqYanlRqaeNKg,243,American,4
ipv4lBvbfVzCnSahqrJckQ,243,Chinese,4
yFub1BhKEP-W-_ZM3_nJoQ,243,Indian,4
5K0b-fEk96xUJCV_5ytNog,242,American,4
Bn9fih7jFAmChrDGK0sKfA,242,American,4
za9mYaRVWkwKkQfjRgvU0g,242,Chinese,4
bS5PXrKty7EExK8tie0GJQ,242,Japanese,4
mVN2G1c5bRtAsNlr2Tbx6Q,241,American,4
_ArDQIKj5qHgmwNnnIaIIg,241,Indian,4
Z7gHAR1j_hjdxoWO7kYgeQ,241,Japanese,4
FFwDFLVBTQvuacl4l1ODew,240,American,4
GoHiAkblJb7mqFEiD8T62g,239,American,4
C2E1E0o-ssSrf_dokwxTXg,238,American,4
yoPMDATGXh_8NR7I0SW1gw,238,American,4
wMU7gPgp2M9JjJhkivZkgQ,238,Chinese,4
szrkleW0KeKcoKqnGa2Tew,238,Indian,4
_2V0as8DZDwVxAi3ZJ0JkA,238,Japanese,4
E_XstVPsYMbU4sNTIttarQ,238,Mexican,4
fAQVVgDt88mW739YJgKQdQ,237,American,4
B9Mbi12NpBJkZcRtQNtMBA,237,Chinese,4
m1sfDqgDiKKyUaXo9DWVeQ,237,Indian,4
ZOpnIsm7ihoO1gq2YmGdzw,237,Japanese,4
kH5RMIaFmd-bekCIhOcqDw,236,American,4
u0qfikB-ppp6UwoNKqxlRw,236,Japanese,4
xn0g_LqMcVACrWuox5GF1g,235,American,4
Lp8vAE5nHSt5zbu-lSGK8A,235,Chinese,4
J9pgjC191T-odCmTAG-grQ,235,Mexican,4
Y3d3m6ut-7oTQ4lFfnPvXA,234,American,4
BlzlywklvYdek5uk_NCX9g,234,Japanese,4
Clumryf360iOnwpZ2ML8aw,234,Japanese,4
2Vk5fhAmg5UwFnuihPSjPw,233,American,4
j-a8HUcsBJXHV2IfF786jw,233,Japanese,4
gOT7hhsGqOsLa91nOLDGxw,232,American,4
guwS_mhhUjOT5d8sYfEluQ,232,Indian,4
L7SAE6REtK71TNI2C98_bQ,231,Indian,4
zb45GcwBARV0DndrwAr-9A,231,Mexican,4
LJTGRkX5yWoqx1jJ7E4zqw,230,American,4
lPno4CCubHeWXnPnglp8sQ,229,Indian,4
TPN2at7fMDHxeGYuQdQZVA,229,Mexican,4
kkyHnaqIBW7WaJ-z_YooCA,228,American,4
Rr55bXbJcfdm4lIf-1f0Qw,228,Indian,4
t5bLApk2dbQPJiLuzfy5tg,228,Mexican,4
j3HLOkrjzBjcvYPiIHua1A,227,American,4
p2eGvP8uEeSAZx2v5XxNgQ,227,American,4
bcqTacyE-0XDaZYG_xbTBQ,226,Chinese,4
pOgAM5F7zTAW7Y_sCjycWQ,226,Mexican,4
vsQjfOXS10MQ8_CZ3amhVQ,226,Mexican,4
Ai9zcAveCf-eRPup4HIXhw,225,American,4
K54qUgd274Fj_LvHCjeSFw,225,Japanese,4
l1EdTmBBFzxQIZDftPZeUQ,224,American,4
24pNiQ72V7ZTg6bvHKXjuw,224,Chinese,4
ucWrNKS65jUVK6ICUoHC8Q,224,Chinese,4
Gb79W0yuQfJvu0V0SDC0Ag,224,Japanese,4
c6R_hvUwsqXX2MUXWtO94Q,222,Japanese,4
phfxciZ6-Hch_HbW_tvm_A,221,American,4
V2A9Leycc5_FEpgQC34i7Q,221,Indian,4
_pJXD4g4Fr0uWZvSKuG_cQ,220,Japanese,4
maXkjUEZGWrKF7BFrrUUXQ,219,Indian,4
j10m0W_qwZ4QoIqYcUMKNg,218,American,4
NqFXD7bZlA5xvFGxXp3eog,218,American,4
61H9oV-8y6EMZdcKnQc-jA,218,Indian,4
EBIjeMlkgU12CyCcUDj-kg,218,Japanese,4
Sk-mHDPvuvlCjT1BGKoH4w,218,Mexican,4
3cC6UcOj_-FMXRBYlsXFzA,217,American,4
CCuRcMro9fxUARlWMVtFPA,217,American,4
Y39SdfmS0Z_GepcFnFqlMA,217,American,4
lPvxWBM1ruaUtOr7gI-yrA,217,Indian,4
m1cJLpDN4B-_0hGgPfe5OA,217,Japanese,4
4c4Uwb5yUqXJ-inkcDinIg,217,Mexican,4
vZgJyMZlpSSS_Y-duxd4_A,216,Chinese,4
SYTBg4SzYuZxrxK3YDU2xg,216,Indian,4
0gndpfi58MSCVjcFaKYWag,215,American,4
a7BC1doUjNDqrqTaAMmfZg,215,American,4
KJTTqIxuB0BEsYxLaYyAZw,215,Japanese,4
VR7vl4qSerSyEMpHc0Bp9w,215,Japanese,4
AfDdPCfFDmN2Idgr1HHqNw,214,American,4
f-sL-VgQzte0StcqI3KkJw,214,American,4
1gK-0_lGqjxbwiHWcXXdzg,214,Indian,4
TdAjlHUnsMyFsJheue8aRQ,214,Indian,4
6FZf17rNThWKoF4EU18wnw,214,Japanese,4
SP-WFoCXb_uUTy0Kg1G03Q,213,Indian,4
S1yH5vdJh2L2UIb7zJ2OHg,213,Japanese,4
CDa0GJZDMPcjvhbx7RbG5Q,212,Chinese,4
SoBdWOxymmY5yKANn63UWw,212,Japanese,4
gz6KhGs-NHVPvYDMEFVHCA,211,American,4
CpY77cDN1KS5EdiXMmWovw,211,Chinese,4
GfC7pvsvhZX4-QAeZ3z_Vg,210,Japanese,4
ULDVJYTT-47RqbLtlR_FUA,210,Japanese,4
RGSjUKs-hNpCSafrFcU-VQ,210,Mexican,4
dv-RaOwKFizDe4c5-sVJ5w,209,Chinese,4
3Rah-cvFk79duFQ83voQ5A,208,Chinese,4
gJmJDwrDUHy--3qS9qQFYA,207,American,4
T-ciFE0hc6O2JDY8Y1cDgg,207,American,4
W83Dpm-rKABQ3rnfIq_xwQ,207,American,4
BTWWgZrMo_pS_BK-TYO92g,207,Chinese,4
r5NT8-nV4py2c-mppTKucQ,207,Mexican,4
LJaLQby_H8E9eHvcIW0xnw,206,American,4
C3OlQ_y5LcgboyaKlpETYA,206,Chinese,4
1Ylu26XW3F6gSJWdFw6-8g,206,Mexican,4
i8F0fnempD5fTb2CxbwKDw,205,Japanese,4
E1NbrEDNxq_cl39sMfxX5A,204,Indian,4
Xu8H24NxJJxEE-9wGp_AMA,203,American,4
sfsjk1h50ooC2ioY7m48gw,203,Chinese,4
2LFYEpREb8A0gr-rQSrnXA,203,Indian,4
6rM-N1SBbKPC7DWZNg5awQ,203,Mexican,4
eGIY_25KFspf8KefDQMj-Q,202,Chinese,4
sMoKKcyUslHmHe0NmCYgfg,202,Indian,4
5agbggvhHI_juAZRfCqtZw,202,Japanese,4
D9nQb14gqhCAOaUUvJz3-Q,202,Japanese,4
zupIzmhdcH0U6vJQQxDBiQ,202,Mexican,4
J4-UKUUx_cuclPt__ZwOPg,201,American,4
Ulr_Nyp2nvt82EPH_BiftA,201,American,4
yb9o5T88FPUXYOzxyXlUcw,201,Indian,4
KkAtVVjnMfb1vGlcpzmhgw,200,American,4
4Rj56cjg3hoHsGxrIhZtPw,200,Indian,4
ldNAjLZ9sAM0PbPcJtz5Jg,200,Japanese,4
M2bvOwAbCjLUvMbAF6h3-w,200,Japanese,4
5lN6j3A-cqbPB4l59BF-Rw,198,Japanese,4
D9sVruGgjWFo7ABSBaMSmw,198,Japanese,4
Dpn3cs2D-AfFAGDOTix8og,197,American,4
jhvlGPnHMZYJUMrc2XrSDg,197,Mexican,4
nC4HwtW5_nDICBAVPqN9pw,196,American,4
27ASh8-hTL5jp5d_WQGHxw,195,Japanese,4
mlJpfJMCS_bFnR5cWX6DTg,195,Japanese,4
psqD5se4A0sv9Zn3PyUlcg,195,Japanese,4
fJXCMGOhaS6rKGjoGldSSQ,195,Mexican,4
WJS06XxRdc6DD1s4LWE9HA,194,Chinese,4
7k2uvrFxOoBwV7c2m0UBNw,194,Indian,4
cJfbydHniqWsGL2VHVDHEg,194,Indian,4
fL8LOuVbCzop2I9cGVvEUw,194,Japanese,4
ykf5siP-2CXY3leFbeeabQ,194,Japanese,4
6hKJePanmG9AxK4dfwgyyg,193,American,4
xMUZfoyzyJoTfZxrEZus4Q,193,American,4
2YkqGzOldh-gcSSFkvP44Q,193,Japanese,4
PuiSQqVdC38FhwXtWOPJzw,193,Japanese,4
KyOtOluTH8c8SICpf85thg,193,Mexican,4
AuP8EFpM6itg2jfPFmnuJQ,192,American,4
5qF6oqYOeivUbsVf1MsQAA,192,Japanese,4
pTMnHb_W3sKqS8oCzjHdVA,192,Japanese,4
53zd9Zi8EKMpLd6OXNm8Mw,192,Mexican,4
_eZPWzxHhAEEaJ7CXYavCA,191,American,4
sHzkRr-86LIzIWy5vTZfzA,191,American,4
HYW2O2qycmFiGUNt_TlyPA,191,Indian,4
UTLEGU4mLmB26DiX99Ggxw,190,Japanese,4
V9cBgn2RFLurwg6lwuLH7w,189,Chinese,4
1KGvtMU7VBcdlvxo2brdQg,189,Indian,4
3gAVyGCG1clukCX2DLcumw,189,Mexican,4
0y6eQXDw2RDLuBwkY02xGA,188,American,4
fp8X7ERa-0Ot_QD36I4ghw,188,American,4
bgMbt6XbOaAu5VNXr5kCdQ,188,Indian,4
PpRcR8PPK3bdLCzAevOosw,188,Japanese,4
FST41XVNfiBgJHkutII-3w,187,American,4
zTxoqf4dRIjWn-CK6T0Agg,187,American,4
0Jr8GVdojmGLif1BVN35QQ,187,Chinese,4
xCHApgtkLpEyh0lz-uhZvg,187,Chinese,4
njKwUg6oYDEEtLuunTmgbg,187,Indian,4
X0IWYIpyp-eeD783EqVGWw,187,Mexican,4
0laCKZiHrdM_ZKdhTFbGgg,186,American,4
qQyknbv7ndx0HslLZd7xyg,186,American,4
UTzACyFayWbmg19iqrXFXA,186,American,4
yB4ziqFM_7V8JxJas7CHfA,185,American,4
6OWMji5GiqRlRPZSb1lJ4A,185,Chinese,4
O2Wf9JozX-Av2SOV6EvmNw,185,Indian,4
pbleqhDzNihWfCowxcllnA,185,Japanese,4
rpVX-o82EEOX8ZDnM28a_Q,184,American,4
AFisWoWm0pfxEi1dMYitKw,184,Japanese,4
rN347NNwQ0hDSlbedzI9BQ,183,Japanese,4
8R9b20VeZvs85WxqtF9mRQ,182,Chinese,4
3N3XesISm5tg_nsjL10eFA,182,Indian,4
rn6SmSqAYx2kLFIAxytMMQ,182,Japanese,4
u1dEMaP86MKl7lO5MyJLhg,182,Japanese,4
nHU9WZRVASyqguAIqLXK8w,181,American,4
w2Bt2DkJu7tiX2KzqlO0NQ,181,American,4
7_Dwf153h3_waVtmfYd8QQ,181,Chinese,4
q__dTB3y_aMwoqhDsg8ImQ,181,Mexican,4
Y_8ZwQYDznZX1-rs_wm6RQ,180,American,4
0XC6L2GCtuaNEI8XFEyD2g,180,Indian,4
R-dUNNbtE0gJtK5iYjARJA,180,Japanese,4
msgSu47zDFtm6vdaHlT-hw,179,American,4
lQ8Fzgji9qmgRXkFcvAsVQ,179,Chinese,4
Y6FMtiM2Q3CwcuxI0E4USQ,179,Mexican,4
W0sXHSSpkiMEDJiBmSLNYQ,178,American,4
sGwQYKPaMJ-tD2E4fQ0EJQ,178,Chinese,4
_haIj6t4bGOmbIl3xtihpg,177,Chinese,4
x64xHVZoQj1ZOjzPqVprkw,177,Chinese,4
4Jp0wdJXLpmgCwWv6o6YEQ,177,Japanese,4
1ExwosnCMtb7D3SF5ovo6w,176,American,4
AfF4zVbVI27zwgkzOLYDFg,176,Chinese,4
kpR9je2H9MjKz6zpesyV6g,176,Chinese,4
yqU1-chsjix3T4EMY2MyxA,176,Mexican,4
65tcRhhQKAxPafN017WQ0g,175,American,4
WzdVUuFIv1JzLPTZRnTjVA,175,American,4
RAejT6MPqqpprhgiCDdyJA,174,American,4
7eUoHxFCZKdYkl7ONixCKA,174,Indian,4
9dikwBwukRl26W6Jqo09nQ,174,Japanese,4
8o3j29PwIO1lzBLEbhvJlA,173,American,4
gosjtZsjmPTIBY4eB4qD2Q,173,American,4
z2VXX7wGl8XZ6_oo9W3koA,173,Indian,4
c7z96m0UdMkJRhlz0Ht5XQ,172,Chinese,4
QZcRSVUltJ6YreTeDx52lQ,172,Indian,4
#NAME?,171,American,4
duofsxNkSFWVre6eV1uhUQ,171,Chinese,4
LWghzX6Vsw1ytEFP6lA8oA,171,Indian,4
xdioStDO8FAyQiZWHJiGZQ,171,Indian,4
6gcGQJ20q0J-ODZ6srB3Ow,171,Japanese,4
h8J10FpJGaU_4OvP2MgoKQ,171,Mexican,4
L65-2QsNv3y7-tu6xGLAUA,171,Mexican,4
R7mKCkD9ZZfeec92GW7esQ,169,Chinese,4
hh0W5CPtx2MoyQGb1kAEEA,169,Japanese,4
mfJaJSspapkcL2MIsNuUjw,169,Mexican,4
Zz-1pzGqrgParLQ_LzY0lw,168,American,4
3lzpz9U3xLuiBsefmxMzYQ,168,Indian,4
